,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist
29,1636148068921376768,Gaia DR3 604918041671892352,604918041671892352,948230532,2016.0,132.86046098811008,0.013920163,11.822305410733648,0.007360915,1.1482388377692994,0.017031178,67.419815,11.035863,-10.752116040977233,0.017225692,-2.4864182536685666,0.012375325,-0.2446518,-0.054249436,-0.099987134,0.008807648,0.15261665,0.059408747,0.009167856,0.32321456,-0.1886595,-0.20903791,399,0,398,1,-0.109486304,394.11288,0.0,2.0275377e-15,31,False,1.5706466,,,,,,,,46,17,0.024804763,48,9,0,0.08027986,12.085141,0,0,0.99525034,0.34895447,0.5779333,0.31066397,0.23229934,-175.45653,9.68485,-55.30672,-15.987955,False,395,87186.1670691888,19.254227,4528.157,13.336247,43,48084.704802751854,26.313759,1827.3597,13.633525,41,55927.99692833029,23.2335,2407.2136,12.878822,1.1929954,0,1,0,1,0,0.75470257,0.29727745,0.45742512,33.449142,2.4922688,2,17,5,11,11.96575,,,870.9536,,6000.0,4.5,-0.5,111,,,,12.6406145,0.0853686,13,,NOT_AVAILABLE,215.6892503255174,31.93712067994486,131.98749961113356,-5.590584541254145,False,False,0,True,True,False,False,False,False,True,False,1.0355536e-13,5.1725383e-13,0.99984825,,,,,,,,,,,,,,,,,,,,,,,0.016009039207975632
30,1636148068921376768,Gaia DR3 604917526277417856,604917526277417856,148927697,2016.0,132.83731691387266,0.50395596,11.799741890268184,0.29085273,-0.36902481429609457,0.62529635,-0.5901599,2.8094156,-0.795286267003219,0.6122053,-2.6945009082353857,0.45282957,-0.31139654,-0.18809257,-0.2884909,0.1577475,0.2216121,0.19849028,-0.26324767,0.415328,-0.25763452,-0.2410741,379,0,378,1,0.21715763,395.5366,0.0,0.0,95,False,,1.584045,0.11379143,-0.100562274,-0.19580764,-0.2547076,-0.010330618,0.25480565,44,18,0.9208415,46,46,0,0.0722011,8.89229,1,0,1.0070736,0.36367422,0.5537852,0.3304699,0.23570439,-175.89395,10.808937,-55.49139,-19.71355,False,385,152.67959339587316,0.7131569,214.08977,20.227915,25,78.41840857183962,7.0291166,11.156225,20.602497,26,90.73851838784016,7.2312927,12.548036,19.853416,1.107921,0,1,0,1,0,0.74908066,0.3745823,0.37449837,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.70222120266183,31.90710209510345,131.97175630990364,-5.618456241693608,False,False,0,False,False,False,False,False,False,False,False,0.00015280105,3.2807663e-11,0.99984705,,,,,,,,,,,,,,,,,,,,,,,0.016105390793816392
31,1636148068921376768,Gaia DR3 604917698073661952,604917698073661952,327484685,2016.0,132.83290451845278,0.20633155,11.811325792496604,0.10874257,1.2013768231096174,0.24617073,4.8802586,11.127942,-10.795048813201682,0.25131473,-2.7014849033962096,0.174909,-0.25897336,-0.17009793,-0.27801162,0.092004895,0.17567766,0.13048014,-0.18751952,0.30578497,-0.29136407,-0.15559517,349,0,349,0,0.686738,390.205,0.44103357,0.9341348,95,False,,1.8017671,0.04394874,-0.11952519,-0.1581278,-0.21890005,-0.020378416,0.22191846,40,17,0.3648808,42,8,0,0.16007946,11.418255,0,0,1.0253539,0.35650456,0.57267356,0.3194948,0.2158272,-174.57503,9.302656,-54.367588,-19.128412,False,352,602.9159098376624,1.5008008,401.72946,18.736725,7,624.5978527571898,82.36134,7.5836287,18.34954,6,223.69893376308474,13.603014,16.444807,18.873735,1.4069902,0,0,0,0,0,-0.5241947,-0.38718414,-0.13701057,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.687698789889,31.908028890682342,131.96441667826733,-5.6084819577931615,False,False,0,False,False,False,False,False,False,False,False,2.9024545e-07,7.776698e-06,4.9932838e-05,,,,,,,,,,,,,,,,,,,,,,,0.016792272255528408
32,1636148068921376768,Gaia DR3 604917693778923264,604917693778923264,202898919,2016.0,132.83285315934972,0.05499217,11.810439023163077,0.0301541,0.8632185300297177,0.06640121,13.000042,6.144552,-3.753034145489379,0.070265524,-4.865208889582708,0.051649276,-0.30518606,-0.19165201,0.0136157265,-0.040921666,0.20763707,-0.005220417,0.080500245,0.21840517,-0.109453745,-0.23038368,356,0,353,3,-0.247076,356.23764,0.0,0.0,31,False,1.4640756,,,,,,,,41,17,0.10048052,43,7,0,0.05863953,17.372225,0,0,0.98969454,0.41649756,0.57105196,0.30819958,0.22398722,-174.80779,10.351765,-56.678074,-18.518616,False,364,4394.724404797654,2.2465749,1956.1887,16.580038,33,1937.4268573369127,14.359549,134.92255,17.12048,32,3487.9109874153132,13.881224,251.26826,15.891482,1.2345115,0,2,0,2,0,1.2289972,0.5404415,0.6885557,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.6886227031448,31.90761206262136,131.96461019057378,-5.6093490205397245,False,False,0,True,False,False,False,False,True,True,False,1.03460744e-13,5.168902e-13,0.9998576,4745.278,4734.7393,4756.9707,4.6476,4.6385,4.6555,0.0103,-0.0289,0.0414,988.4622,975.5236,1002.1511,0.0118,0.0034,0.0268,0.0092,0.0026,0.0208,0.0048,0.0013,0.0109,PHOENIX,0.016795584693517548
33,1636148068921376768,Gaia DR3 604917423196609280,604917423196609280,1232054782,2016.0,132.8556647740653,0.052130606,11.792844689726236,0.031511966,1.0055823609241108,0.061676245,16.304209,12.938368,-12.802670548744741,0.06529384,-1.868956643957089,0.05673965,-0.31381217,-0.023165211,0.10944653,-0.21693085,0.22452036,-0.1319812,0.3340596,0.20187084,0.027926605,-0.31755808,345,345,344,1,53.011177,6999.987,0.4341112,246.88489,31,True,1.5676329,,,,,,,,40,16,0.099204786,43,7,1,0.085283436,13.507456,0,0,3.617667,,,,,,,,,False,354,208277.85449708553,41.909237,4969.7363,12.390759,40,114248.82690619644,63.16828,1808.6423,12.6939125,40,134431.61607744117,54.64094,2460.2727,11.926642,1.193984,0,0,0,0,0,0.7672701,0.30315304,0.46411705,31.634874,1.497428,1,19,9,13,24.916248,3.8325276,3.9700835e-06,870.9536,21.28275,6000.0,4.0,0.5,444,,,,11.701208,0.018737242,10,25.416075,NOT_AVAILABLE,215.71845933289126,31.9205243618044,131.99100772447417,-5.620211979692082,False,False,0,True,True,True,False,False,True,True,False,1.0360651e-13,5.175093e-13,0.9998432,6019.5913,5986.5796,6125.594,3.9753,3.8734,4.1469,-0.2812,-0.3093,-0.2255,775.6292,579.2445,923.8424,0.0749,0.0593,0.1309,0.0635,0.0502,0.1112,0.034,0.0269,0.0597,PHOENIX,0.01802191389006777
34,1636148068921376768,Gaia DR3 604917320118983936,604917320118983936,1325891078,2016.0,132.85119731670474,0.02566358,11.791210220915213,0.013309753,1.148057043344093,0.030604886,37.512215,11.739299,-11.305285446062516,0.032397166,-3.1625404724034905,0.023381595,-0.2438921,-0.15865645,-0.16699812,0.12394787,0.13686225,0.13518934,-0.16210414,0.3053468,-0.15932068,-0.22583795,351,0,351,0,-1.0630623,334.2762,0.0,0.0,95,False,,1.526776,0.0052579474,-0.062238615,-0.1696659,-0.17087612,-0.05776543,0.21388909,41,17,0.04694111,43,43,0,0.07216029,17.219645,1,0,0.9588512,0.3139589,0.5782916,0.2852658,0.20953807,-168.94547,11.235324,-51.9782,-16.95161,False,321,23636.465868754705,7.573372,3120.9963,14.75341,31,12176.034126058643,13.792987,882.76996,15.124778,29,16385.484298487463,15.433332,1061.6945,14.211747,1.2083668,0,0,0,0,0,0.9130306,0.37136745,0.54166317,33.56146,4.7379766,2,16,5,11,5.0808268,,,902.36176,,5500.0,4.5,0.0,0,,,,13.641249,0.1374489,11,,NOT_AVAILABLE,215.7180505057777,31.915868641382417,131.9872253713693,-5.622973724649579,False,False,0,False,False,False,False,False,True,True,False,1.03226245e-13,5.1561256e-13,0.9998808,5558.1196,5531.9067,5591.1562,4.5254,4.5004,4.5444,-0.1967,-0.223,-0.1671,763.7773,746.0028,785.8778,0.0619,0.048,0.0784,0.051,0.0395,0.0646,0.0271,0.021,0.0344,PHOENIX,0.018820172622264167
35,1636148068921376768,Gaia DR3 604917590699705344,604917590699705344,813633336,2016.0,132.8300138955485,0.07778433,11.807489761993267,0.042968683,1.351418185318358,0.0950965,14.2110195,11.397192,-10.998968396660732,0.09726122,-2.986414316207617,0.06912872,-0.25785884,-0.15901487,-0.09564259,0.09823671,0.17294455,0.10716664,-0.06706453,0.33649832,-0.22818716,-0.17674129,362,0,359,3,-0.5687539,354.44543,0.0,0.0,31,False,1.3624117,,,,,,,,42,18,0.13968545,44,8,0,0.072991855,10.893853,0,0,0.9777665,0.38122964,0.5634525,0.3074265,0.25663978,-174.92096,9.292437,-56.723843,-18.317247,False,357,2283.9135625318067,1.8046316,1265.5844,17.290668,31,701.3224714471905,9.308567,75.34161,18.223747,31,2262.476993629322,13.202577,171.36632,16.361435,1.2976846,0,0,0,1,0,1.8623123,0.93307877,0.92923355,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.69040749513084,31.903853568518457,131.96272796662333,-5.6129424924580995,False,False,0,True,False,False,False,False,True,True,False,1.028483e-13,5.982489e-13,0.9999243,4049.8577,4036.7239,4071.0989,4.6569,4.6451,4.6673,-0.0022,-0.0398,0.0337,681.8116,670.5472,694.7535,0.5506,0.5236,0.5843,0.394,0.3745,0.4183,0.2152,0.2047,0.2282,MARCS,0.0197285702659623
36,1636148068921376768,Gaia DR3 604917594995647104,604917594995647104,573972008,2016.0,132.8306575238672,15.161678,11.80250778947188,4.8253307,,,,,,,,,-0.64619833,,,,,,,,,,51,0,51,0,11.451376,264.30997,17.61207,11.026516,3,False,,,,,,,,,6,4,5887.529,7,0,2,0.92538464,7.2643356,0,0,,0.6652841,0.8988383,0.51795846,0.633768,-166.4661,9.680978,-45.03015,10.133039,False,36,50.62237097411369,1.915101,26.433264,21.42651,3,46.68222079022641,6.1526856,7.5872917,21.165663,3,122.67480053518943,30.38753,4.037011,19.526007,3.3454976,0,0,0,0,0,1.6396561,-0.2608471,1.9005032,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.696047657719,31.90234018551233,131.96469745285853,-5.61756582789756,False,False,0,False,False,False,False,False,False,False,False,0.000110420704,1.11999525e-05,0.99881417,,,,,,,,,,,,,,,,,,,,,,,0.02036509705717404
37,1636148068921376768,Gaia DR3 604917728138508160,604917728138508160,1755762730,2016.0,132.84901041231075,0.03186364,11.830359410314017,0.017313974,1.1074495819292327,0.043416023,25.507854,11.521483,-11.17116442877576,0.03994434,-2.81951394213323,0.027909858,-0.3225704,-0.34926504,-0.21046904,0.17797168,0.35514715,0.2035618,-0.14544816,0.4820932,-0.3987342,-0.2958271,332,332,316,16,11.427863,2467.3513,0.22343984,76.83574,31,False,1.5009962,,,,,,,,38,17,0.060993053,41,8,0,0.02700876,10.193145,0,0,1.4903806,,,,,,,,,False,331,600462.8285228795,663.4282,905.0909,11.241152,34,288697.73281595064,797.7581,361.8863,11.687434,33,444594.7348032112,879.70526,505.39056,10.627985,1.2212121,0,0,0,0,0,1.0594492,0.4462824,0.6131668,26.575106,1.7672437,1,24,7,15,67.02831,27.36425,0.0,902.36176,19.164667,5000.0,3.5,0.0,222,8.5437565,4.7200418,16,10.387849,0.008753286,17,70.54418,NOT_AVAILABLE,215.67510484140323,31.930311701206566,131.9744627986086,-5.585880444234426,False,False,2,True,True,True,False,False,True,True,False,1.0299463e-13,5.1445306e-13,0.9999037,5169.6416,5161.03,5176.2417,3.2556,3.2362,3.283,-0.0776,-0.0788,-0.0759,728.301,704.5585,745.4634,0.1707,0.1646,0.1756,0.1377,0.1327,0.1417,0.073,0.0704,0.0752,MARCS,0.020388481356784734
38,1636148068921376768,Gaia DR3 604918110391371136,604918110391371136,909152646,2016.0,132.85150397017247,0.029490454,11.830684842864347,0.01713926,1.1538490674614794,0.03508476,32.88747,11.228637,-10.817020422873107,0.03554372,-3.012367445863517,0.025393505,-0.30841428,-0.04500549,0.005098177,0.08143352,0.008230539,0.04744472,-0.05146145,0.26944348,-0.18541548,-0.14536305,332,9,331,1,5.2280707,494.71732,0.12711118,4.28688,31,False,1.5248847,,,,,,,,39,18,0.050303064,45,8,0,0.0795683,12.664705,0,0,1.2104927,,,,,,,,,False,306,20902.952357457376,6.626602,3154.3997,14.8868475,34,10714.909629209676,33.849842,316.5424,15.263571,35,14914.084986363974,35.611935,418.7946,14.313904,1.2260945,0,34,0,35,0,0.949667,0.3767233,0.5729437,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.67595978646,31.932664556512538,131.97673382697,-5.58490388091349,False,False,0,True,True,False,False,False,True,True,False,1.03910167e-13,5.198006e-13,0.99981314,5309.916,5285.8545,5336.017,4.451,4.4345,4.4665,-0.3322,-0.3585,-0.3043,819.9207,800.0966,843.5749,0.0616,0.0444,0.0794,0.0505,0.0363,0.0651,0.027,0.0194,0.0349,MARCS,0.020742502187100983
39,1636148068921376768,Gaia DR3 604917590699706240,604917590699706240,742557784,2016.0,132.8287306201609,0.5024531,11.808988457621902,0.27491686,0.17471728328415959,0.6520335,0.2679575,2.7877455,0.24620874424674752,0.6561049,-2.7768518344285993,0.44039163,-0.326647,-0.13521862,-0.30463213,0.15258661,0.16446613,0.18909013,-0.19006819,0.47588223,-0.3679736,-0.28148493,333,0,330,3,-0.2692603,341.31766,0.435086,0.16203485,31,False,1.5696846,,,,,,,,39,16,0.9867525,40,6,0,0.09879089,6.941617,0,0,0.9884355,0.37414485,0.58930176,0.3736709,0.25661054,-178.13225,9.016736,-57.183674,-15.284919,False,334,168.47723013261012,0.78339046,215.06163,20.121014,32,100.86392832504102,11.199077,9.006451,20.329203,31,96.24112030012206,6.7373285,14.2847595,19.789494,1.169921,0,0,0,0,0,0.5397091,0.20818901,0.33152008,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.68818486580759,31.903340126141877,131.9611040996757,-5.611841492981541,False,False,0,False,False,False,False,False,False,False,False,0.00020067181,1.9846742e-11,0.9997635,,,,,,,,,,,,,,,,,,,,,,,0.020849291179789273
40,1636148068921376768,Gaia DR3 604917590699705472,604917590699705472,1759356710,2016.0,132.8290198908943,0.22112064,11.806032970371136,0.13307267,1.5379603233919634,0.2694436,5.707912,11.4070015,-11.109227775503236,0.26232758,-2.5893504021364144,0.19712208,-0.40494314,-0.20051068,-0.2894053,0.22816357,0.21612236,0.24492759,-0.3216708,0.43147948,-0.29416773,-0.30236632,349,0,345,4,0.0976733,370.4888,0.2375839,0.23361038,95,False,,1.2869434,0.04727891,-0.14751494,-0.13878925,-0.16244964,0.030981872,0.20431577,40,18,0.40396973,42,9,0,0.0231147,8.716963,0,0,1.0027691,0.35237595,0.55673254,0.30238247,0.18429308,-175.2329,14.342408,-53.75744,-21.734268,False,336,509.65089813618357,1.0217425,498.80566,18.919186,27,104.93243278331605,10.962852,9.571637,20.286268,30,557.4885125193664,10.721771,51.995934,17.882305,1.2997543,0,2,0,1,0,2.403963,1.3670826,1.0368805,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.69148616233184,31.902360127612145,131.962184832735,-5.614608850799012,False,False,0,False,False,False,False,False,True,False,False,3.9819577e-13,3.678296e-12,0.9999574,3332.059,3322.247,3344.6865,4.7006,4.6509,4.8125,-1.2347,-1.262,-1.1939,378.4892,338.4193,400.4316,0.0299,0.009,0.0644,0.0199,0.006,0.0429,0.0119,0.0035,0.0256,MARCS,0.020920433460145303
41,1636148068921376768,Gaia DR3 604917453260607488,604917453260607488,468414524,2016.0,132.86951967073117,0.015974585,11.800595695400723,0.008845528,1.1273424033916668,0.019156292,58.84972,11.764997,-11.297816579310112,0.019442348,-3.2824495654134567,0.014373853,-0.3272687,-0.031464502,-0.16861998,0.0769374,0.077040784,0.09635363,-0.09953485,0.287937,-0.15807025,-0.25701043,364,0,363,1,2.7366004,437.93423,0.021895342,0.34986943,31,False,1.5495847,,,,,,,,42,17,0.028372874,44,9,0,0.07085245,14.628499,0,0,1.1030333,0.27268246,0.568412,0.28679076,0.17320506,-170.07483,13.290893,-50.577766,-18.0887,False,338,66558.9361568616,12.436706,5351.814,13.629351,34,35305.176846271286,26.043034,1355.6476,13.968946,34,44851.92196626625,26.836159,1671.3242,13.118443,1.2043025,0,0,0,0,0,0.8505039,0.3395958,0.5109081,34.409958,3.5912642,2,18,9,13,10.582469,,,870.9536,,5500.0,4.5,-0.75,111,,,,12.803295,0.059936803,9,,NOT_AVAILABLE,215.7168568317509,31.936085963856907,132.0020044247177,-5.609065530238138,False,False,0,False,False,False,False,False,False,True,False,1.0299463e-13,5.1445306e-13,0.9999037,5947.5063,5935.92,5959.658,4.1973,4.1886,4.2074,-0.435,-0.4451,-0.4253,853.5349,838.8197,866.6697,0.2369,0.2308,0.2429,0.1994,0.1941,0.2044,0.1075,0.1046,0.1102,PHOENIX,0.021288006812673222
42,1636148068921376768,Gaia DR3 604917423196124032,604917423196124032,792883690,2016.0,132.86661553676416,4.7085285,11.79611710653655,1.4084548,,,,,,,,,-0.57313246,,,,,,,,,,114,0,111,3,1.8329659,134.20914,5.4348817,1.9187056,3,False,,,,,,,,,14,7,17.907034,15,3,1,1.2014858,95.917336,0,0,,0.8111843,0.7835538,0.49904054,0.32670462,-170.0379,5.411093,-51.45107,-0.40925232,False,111,72.65502083572574,1.1609269,62.58363,21.034203,10,66.81257944639853,15.932233,4.1935477,20.776396,7,48.80808136517991,11.845333,4.120448,20.526667,1.5913651,0,0,0,0,0,0.24972916,-0.25780678,0.50753593,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.72024666129283,31.931629158530022,132.00047924876276,-5.614148367208218,False,False,0,False,False,False,False,False,False,False,False,0.011864299,0.0,0.987408,,,,,,,,,,,,,,,,,,,,,,,0.02137544693025205
43,1636148068921376768,Gaia DR3 604917423196606848,604917423196606848,47583186,2016.0,132.8637038529213,0.02211955,11.792491741296708,0.011443924,0.5710246427689917,0.026298642,21.713083,5.003705,-4.248704738453986,0.02764888,-2.643023342197301,0.019376947,-0.20871167,-0.068614036,-0.1814768,-0.054286156,0.16758308,0.030162644,-0.026767412,0.3139171,-0.21778992,-0.13553935,384,0,383,1,-0.2233405,385.06528,0.0,0.0,31,True,1.5950499,,,,,,,,44,17,0.03942214,46,9,0,0.0833159,11.831931,0,0,0.9910089,0.31946972,0.5734842,0.3120046,0.2566203,-178.53096,8.666754,-56.81669,-16.40796,False,387,26995.96459924927,7.8920293,3420.662,14.609119,38,15491.711048155628,22.31003,694.38324,14.863294,37,16576.429969557157,17.517244,946.2921,14.199168,1.1878865,0,1,0,0,0,0.66412544,0.25417423,0.4099512,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.72271952204852,31.927522775852278,131.9987136930515,-5.618412126981585,False,False,0,True,True,False,False,False,True,True,False,1.0314636e-13,5.1534964e-13,0.9998887,6403.1772,6367.1426,6428.8896,4.1704,4.117,4.1991,-0.628,-0.649,-0.6092,1631.4545,1562.2382,1766.545,0.1468,0.1298,0.1603,0.1273,0.1125,0.1391,0.0691,0.061,0.0755,MARCS,0.02204815406338948
